project,finishtime,gk_bundle_uuid,gk_release_id,gk_bundle_id,gk_event,gk_attempts,domain,starttime,stepping,stage_name,cluster,dut,successful,branch,submittime,predecessors,stage_type
srvr10nm,"02/07/2019 12:55:30",98D5D540-2B15-11E9-B5B0-634E088F7335,35808,336467,release,,shdk74,"02/07/2019 12:54:55",srvr10nm,rcfwl_sglint.bman.rcfwl.sglint.sglint_dft_reset_sync,rcf_widget_library,ip_disable,1,rcf_widget_library,"02/07/2019 12:54:55","dft_reset_sync,cdc_wrapper,ip_disable,fuse_hip_glue.rcfwl_build",other
srvr10nm,"02/07/2019 12:55:30",98D5D540-2B15-11E9-B5B0-634E088F7335,35808,336467,release,,shdk74,"02/07/2019 12:54:55",srvr10nm,rcfwl_sglint.bman.rcfwl.sglint.sglint_dft_reset_sync,rcf_widget_library,fuse_hip_glue,1,rcf_widget_library,"02/07/2019 12:54:55","dft_reset_sync,cdc_wrapper,ip_disable,fuse_hip_glue.rcfwl_build",other
srvr10nm,"02/07/2019 12:59:30",98D5D540-2B15-11E9-B5B0-634E088F7335,35808,336467,release,,shdk74,"02/07/2019 12:54:55",srvr10nm,rcfwl_sglint.bman.rcfwl.sglint.sglint_fuse_hip_glue,rcf_widget_library,dft_reset_sync,1,rcf_widget_library,"02/07/2019 12:54:55","dft_reset_sync,cdc_wrapper,ip_disable,fuse_hip_glue.rcfwl_build",other
srvr10nm,"02/07/2019 12:59:30",98D5D540-2B15-11E9-B5B0-634E088F7335,35808,336467,release,,shdk74,"02/07/2019 12:54:55",srvr10nm,rcfwl_sglint.bman.rcfwl.sglint.sglint_fuse_hip_glue,rcf_widget_library,cdc_wrapper,1,rcf_widget_library,"02/07/2019 12:54:55","dft_reset_sync,cdc_wrapper,ip_disable,fuse_hip_glue.rcfwl_build",other
srvr10nm,"02/07/2019 12:59:30",98D5D540-2B15-11E9-B5B0-634E088F7335,35808,336467,release,,shdk74,"02/07/2019 12:54:55",srvr10nm,rcfwl_sglint.bman.rcfwl.sglint.sglint_fuse_hip_glue,rcf_widget_library,ip_disable,1,rcf_widget_library,"02/07/2019 12:54:55","dft_reset_sync,cdc_wrapper,ip_disable,fuse_hip_glue.rcfwl_build",other
srvr10nm,"02/07/2019 12:59:30",98D5D540-2B15-11E9-B5B0-634E088F7335,35808,336467,release,,shdk74,"02/07/2019 12:54:55",srvr10nm,rcfwl_sglint.bman.rcfwl.sglint.sglint_fuse_hip_glue,rcf_widget_library,fuse_hip_glue,1,rcf_widget_library,"02/07/2019 12:54:55","dft_reset_sync,cdc_wrapper,ip_disable,fuse_hip_glue.rcfwl_build",other
srvr10nm,"02/07/2019 12:56:10",98D5D540-2B15-11E9-B5B0-634E088F7335,35808,336467,release,,shdk74,"02/07/2019 12:54:55",srvr10nm,rcfwl_sglint.bman.rcfwl.sglint.sglint_ip_disable,rcf_widget_library,dft_reset_sync,1,rcf_widget_library,"02/07/2019 12:54:55","dft_reset_sync,cdc_wrapper,ip_disable,fuse_hip_glue.rcfwl_build",other
srvr10nm,"02/07/2019 12:56:10",98D5D540-2B15-11E9-B5B0-634E088F7335,35808,336467,release,,shdk74,"02/07/2019 12:54:55",srvr10nm,rcfwl_sglint.bman.rcfwl.sglint.sglint_ip_disable,rcf_widget_library,cdc_wrapper,1,rcf_widget_library,"02/07/2019 12:54:55","dft_reset_sync,cdc_wrapper,ip_disable,fuse_hip_glue.rcfwl_build",other
srvr10nm,"02/07/2019 12:56:10",98D5D540-2B15-11E9-B5B0-634E088F7335,35808,336467,release,,shdk74,"02/07/2019 12:54:55",srvr10nm,rcfwl_sglint.bman.rcfwl.sglint.sglint_ip_disable,rcf_widget_library,ip_disable,1,rcf_widget_library,"02/07/2019 12:54:55","dft_reset_sync,cdc_wrapper,ip_disable,fuse_hip_glue.rcfwl_build",other
srvr10nm,"02/07/2019 12:56:10",98D5D540-2B15-11E9-B5B0-634E088F7335,35808,336467,release,,shdk74,"02/07/2019 12:54:55",srvr10nm,rcfwl_sglint.bman.rcfwl.sglint.sglint_ip_disable,rcf_widget_library,fuse_hip_glue,1,rcf_widget_library,"02/07/2019 12:54:55","dft_reset_sync,cdc_wrapper,ip_disable,fuse_hip_glue.rcfwl_build",other
